"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/28/2023","AQS","010730023","2","2.9","ppb","3","North Birmingham","18","75.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/29/2023","AQS","010730023","2","2.9","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/30/2023","AQS","010730023","2","4.5","ppb","6","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/01/2023","AQS","010730023","2","3.5","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/02/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/03/2023","AQS","010730023","2","4.8","ppb","6","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/04/2023","AQS","010730023","2","2","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/05/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/06/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/07/2023","AQS","010730023","2","1.1","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/08/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/09/2023","AQS","010730023","2","2.7","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/10/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/11/2023","AQS","010730023","2","3.3","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/12/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","19","79.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/13/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/14/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/15/2023","AQS","010730023","2","1.1","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/16/2023","AQS","010730023","2","1","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/17/2023","AQS","010730023","2","1.5","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/18/2023","AQS","010730023","2","1.6","ppb","1","North Birmingham","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/19/2023","AQS","010730023","2","2","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/20/2023","AQS","010730023","2","1.6","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/21/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/22/2023","AQS","010730023","2","2.1","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/23/2023","AQS","010730023","2","2.3","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/24/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/25/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/26/2023","AQS","010730023","2","4.9","ppb","6","North Birmingham","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/27/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","19","79.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/28/2023","AQS","010730023","2","2.7","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/29/2023","AQS","010730023","2","3.3","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/30/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"10/31/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/01/2023","AQS","010730023","2","1.6","ppb","1","North Birmingham","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/02/2023","AQS","010730023","2","3.6","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/03/2023","AQS","010730023","2","3.4","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/04/2023","AQS","010730023","2","6","ppb","9","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/05/2023","AQS","010730023","2","11.6","ppb","16","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/06/2023","AQS","010730023","2","5.2","ppb","7","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/07/2023","AQS","010730023","2","2.9","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/08/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/09/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","19","79.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/10/2023","AQS","010730023","2","2","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/11/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/12/2023","AQS","010730023","2","2.1","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/13/2023","AQS","010730023","2","2.7","ppb","3","North Birmingham","18","75.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/14/2023","AQS","010730023","2","2.8","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/15/2023","AQS","010730023","2","2.2","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/16/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/17/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/18/2023","AQS","010730023","2","1.5","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/19/2023","AQS","010730023","2","4.2","ppb","6","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/20/2023","AQS","010730023","2","2.5","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/21/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/22/2023","AQS","010730023","2","1.1","ppb","1","North Birmingham","18","75.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/23/2023","AQS","010730023","2","1.7","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/24/2023","AQS","010730023","2","2.5","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/25/2023","AQS","010730023","2","2.7","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/26/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/27/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/28/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/29/2023","AQS","010730023","2","3","ppb","4","North Birmingham","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"11/30/2023","AQS","010730023","2","3.7","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/01/2023","AQS","010730023","2","3.8","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/02/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/03/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/04/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/05/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/06/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","22","92.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/07/2023","AQS","010730023","2","3.2","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/09/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/10/2023","AQS","010730023","2","1.1","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/11/2023","AQS","010730023","2","1.9","ppb","1","North Birmingham","21","88.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/12/2023","AQS","010730023","2","6.8","ppb","9","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/13/2023","AQS","010730023","2","4.4","ppb","6","North Birmingham","21","88.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/14/2023","AQS","010730023","2","2.8","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/15/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/16/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/17/2023","AQS","010730023","2","1.2","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/18/2023","AQS","010730023","2","1.3","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/19/2023","AQS","010730023","2","3.3","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/20/2023","AQS","010730023","2","3","ppb","4","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/21/2023","AQS","010730023","2","4.9","ppb","6","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/22/2023","AQS","010730023","2","5.7","ppb","7","North Birmingham","19","79.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/23/2023","AQS","010730023","2","1.8","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/24/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/25/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/26/2023","AQS","010730023","2","1.7","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/27/2023","AQS","010730023","2","3.4","ppb","4","North Birmingham","23","96.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/28/2023","AQS","010730023","2","1.4","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/29/2023","AQS","010730023","2","1.1","ppb","1","North Birmingham","20","83.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/30/2023","AQS","010730023","2","1.6","ppb","1","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"12/31/2023","AQS","010730023","2","2.3","ppb","3","North Birmingham","24","100.0000","42401","Sulfur dioxide","100","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
